chr	start	end	Distance.to.TSS	Gene.Name	strand	6OHDA_Tag	Sham_Tag	6OHDA_NDST3_Tag	Fold.Sham	Fold.6OHDA_NDST3
chr7	41282621	41282721	-284	Zfp788	+	42.50	21.70	53.13	1.96	-1.25
chr7	41282865	41282983	-31	Zfp788	+	22.85	18.12	30.30	1.26	1.32
chr7	42291917	42292017	61	Zfp976	+	18.60	16.84	31.22	1.11	-1.68
chr7	42292075	42292249	-134	Zfp976	+	26.30	19.47	45.18	1.35	-1.72
chr7	42342398	42342632	-373	Zfp975	+	53.20	45.76	62.05	1.16	1.17
chr7	42342654	42342758	-564	Zfp975	+	43.65	30.66	54.98	1.42	-1.26
chr7	42962674	42962774	0	Zfp715	+	10.15	8.01	19.58	1.27	-1.93
chr7	42962973	42963073	-299	Zfp715	+	13.15	21.77	17.15	-1.65	-1.31
chr7	43092542	43092642	-904	Etfb	+	32.55	24.80	40.97	1.31	-1.26
chr7	43092823	43093068	-551	Etfb	+	64.80	47.51	72.82	1.36	-1.12
chr7	43093084	43093184	-362	Etfb	+	39.75	27.59	46.20	1.44	-1.16
chr7	43139962	43140108	-400	Iglon5	+	19.90	34.17	23.38	-1.72	1.17
chr7	43211598	43211806	-92	Zfp658	+	22.60	20.36	34.53	1.11	-1.53
chr7	43228844	43228944	-116	Zfp719	+	5.45	10.60	8.92	-1.93	1.63
chr7	43321059	43321159	-346	Ctu1	+	27.60	14.65	31.32	1.88	-1.14
chr7	43321356	43321492	-31	Ctu1	+	18.90	13.57	19.40	1.39	1.02
chr7	43446454	43446554	-497	Klk8	+	9.95	12.56	21.39	-1.26	2.15
chr7	43473334	43473434	-584	Klk6	+	13.65	15.61	17.63	-1.14	-1.29
chr7	43473435	43473535	-483	Klk6	+	14.90	10.81	27.67	1.38	-1.86
chr7	43473683	43473785	-234	Klk6	+	12.90	15.34	16.27	-1.19	-1.26
chr7	43473952	43474052	34	Klk6	+	19.40	19.11	20.42	1.01	-1.05
chr7	43896096	43896196	0	2410002F23Rik	+	7.70	8.25	9.35	-1.07	-1.22
chr7	44091789	44091889	-72	Lrrc4b	+	20.90	20.61	21.92	1.01	-1.05
chr7	44145469	44145569	323	Emc10	+	16.90	27.06	19.01	-1.6	-1.13
chr7	44145847	44146072	-22	Emc10	+	12.95	9.54	17.93	1.35	1.38
chr7	44235920	44236020	-811	Kcnc3	+	22.30	13.62	52.03	1.64	-2.34
chr7	44320405	44320505	-188	Myh14	+	2.00	3.00	5.00	-1.52	2.5
chr7	44320997	44321097	-780	Myh14	+	20.05	5.00	81.45	4.02	-4.07
chr7	44499737	44499837	-9	Akt1s1	+	21.35	12.97	29.65	1.65	-1.39
chr7	44519662	44519762	-620	Ptov1	+	12.95	17.07	23.41	-1.32	1.81
chr7	44579187	44579287	-323	Ap2a1	+	3.50	3.50	6.00	-1.01	1.71
chr7	44636725	44636825	451	Gm15545	+	9.95	13.57	22.89	-1.37	2.3
chr7	44647221	44647321	199	Irf3	+	11.45	14.06	21.41	-1.23	1.87
chr7	44647613	44647713	591	Irf3	+	14.15	10.05	26.18	1.41	-1.85
chr7	44666607	44666707	-709	Rras	+	18.40	4.75	25.52	3.87	-1.39
chr7	44667206	44667396	-65	Rras	+	9.45	11.06	10.94	-1.17	1.16
chr7	44712013	44712113	210	Nosip	+	21.10	9.50	23.74	2.22	-1.13
chr7	44773290	44773390	473	Rps11	+	14.90	17.53	15.93	-1.17	-1.07
chr7	44778343	44778443	-224	Rpl13a	+	2.00	4.00	2.00	-2.02	-1
chr7	44778619	44778719	-500	Rpl13a	+	21.60	24.32	23.14	-1.12	-1.07
chr7	44778734	44778900	-648	Rpl13a	+	28.05	23.51	45.66	1.19	-1.63
chr7	44803321	44803421	-356	Pih1d1	+	9.45	17.59	10.94	-1.86	1.16
chr7	44803582	44803682	-95	Pih1d1	+	9.95	11.06	13.93	-1.11	1.4
chr7	44803995	44804095	-85	Aldh16a1	+	9.95	7.62	16.58	1.3	-1.67
chr7	45015949	45016049	414	Mtag2	+	27.60	20.44	32.47	1.35	-1.18
chr7	45084472	45084572	259	Gys1	+	21.65	14.90	22.15	1.45	-1.02
chr7	45084619	45084815	454	Gys1	+	28.35	16.59	30.34	1.71	1.07
chr7	45109690	45109790	-430	Ftl1	+	17.90	11.56	26.35	1.55	1.47
chr7	45109808	45109908	-548	Ftl1	+	27.10	18.41	30.82	1.47	-1.14
chr7	45110037	45110137	-777	Ftl1	+	12.95	13.05	19.43	-1.01	1.5
chr7	45138137	45138237	42	Dhdh	+	20.90	22.57	21.92	-1.08	-1.05
chr7	45138461	45138561	-282	Dhdh	+	17.90	7.83	18.92	2.29	-1.06
chr7	45175048	45175353	492	Ppp1r15a	+	43.70	24.84	52.57	1.76	-1.2
chr7	45219568	45219668	41	Bcat2	+	15.90	31.20	27.83	-1.96	1.75
chr7	45219782	45219994	311	Bcat2	+	34.80	36.71	39.17	-1.05	1.13
chr7	45367431	45367531	-14	Rpl18	+	2.50	5.50	3.50	-2.23	1.4
chr7	45367602	45367702	157	Rpl18	+	14.65	15.73	18.59	-1.07	-1.27
chr7	45480395	45480632	-300	Grwd1	+	17.90	22.12	31.33	-1.24	1.75
chr7	45546727	45546963	352	Tmem143	+	28.85	34.68	45.66	-1.2	1.58
chr7	45546997	45547097	554	Tmem143	+	18.90	23.12	35.81	-1.22	1.89
chr7	45572633	45572733	-956	Odad1	+	14.90	18.63	24.34	-1.25	1.63
chr7	45572976	45573076	-613	Odad1	+	11.45	11.05	32.36	1.03	2.82
chr7	46289350	46289450	-169	Sergef	+	20.10	9.17	34.17	2.19	-1.7
chr7	46289549	46289649	-368	Sergef	+	17.90	19.61	27.35	-1.1	1.53
chr7	46445325	46445425	-70	Hps5	+	17.40	12.57	21.38	1.38	1.23
chr7	46495648	46495928	560	Ldha	+	29.35	43.22	43.68	-1.47	1.49
chr7	46496023	46496123	-433	Ldha	+	18.40	26.64	21.88	-1.45	1.19
chr7	46569660	46569824	-25	Tsg101	+	19.40	17.59	20.39	1.1	1.05
chr7	46570017	46570117	-350	Tsg101	+	18.15	11.00	22.00	1.65	-1.21
chr7	46608172	46608337	12	Uevld	+	21.90	9.54	26.38	2.29	1.2
chr7	46608438	46608538	-222	Uevld	+	20.85	14.56	24.06	1.44	-1.16
chr7	46608545	46608645	-329	Uevld	+	15.40	10.57	17.88	1.46	1.16
chr7	46658532	46658718	323	Gm32031	+	27.85	22.62	35.31	1.23	1.27
chr7	46700267	46700367	-71	Tmem86a	+	3.00	3.50	8.50	-1.18	2.83
chr7	46700388	46700488	50	Tmem86a	+	17.90	19.61	20.39	-1.1	1.14
chr7	46782887	46782987	495	Ptpn5	+	25.10	21.00	26.64	1.2	-1.06
chr7	46783077	46783177	305	Ptpn5	+	15.90	11.49	19.19	1.38	-1.21
chr7	48438660	48438839	-2	Zdhhc13	+	25.85	18.10	38.16	1.43	-1.48
chr7	48608621	48608727	-147	Nav2	+	18.40	10.56	19.89	1.74	1.08
chr7	48608787	48608887	16	Nav2	+	14.40	22.66	20.86	-1.57	1.45
chr7	48811990	48812090	-134	9130015G15Rik	+	29.55	22.53	40.78	1.31	-1.38
chr7	51160705	51160805	-22	Ano5	+	22.10	19.29	29.66	1.15	-1.34
chr7	51511045	51511172	-655	Gas2	+	32.80	16.36	48.89	2	-1.49
chr7	51511433	51511533	-280	Gas2	+	12.95	6.02	14.44	2.14	1.11
chr7	51528701	51528821	46	Gas2	+	33.80	24.14	45.63	1.4	1.35
chr7	51655683	51655800	25	Svip	+	8.95	6.03	17.40	1.48	1.94
chr7	51656037	51656137	-321	Svip	+	21.40	34.66	30.36	-1.62	1.42
chr7	51656200	51656300	-484	Svip	+	21.90	30.64	25.88	-1.4	1.18
chr7	55443199	55443299	-624	Tubgcp5	+	31.30	28.68	31.80	1.09	1.01
chr7	55443386	55443497	-432	Tubgcp5	+	37.00	15.35	65.09	2.41	-1.76
chr7	55443532	55443756	-229	Tubgcp5	+	44.25	28.66	48.63	1.54	1.1
chr7	55612434	55612617	246	A230056P14Rik	+	23.85	29.57	24.86	-1.24	-1.04
chr7	55612628	55612728	399	A230056P14Rik	+	15.90	18.53	16.93	-1.16	-1.07
chr7	55612743	55612843	514	A230056P14Rik	+	8.45	15.59	12.43	-1.84	1.47
chr7	55669310	55669410	-12	Nipa1	+	24.85	12.57	26.92	1.98	-1.08
chr7	55699880	55699980	27	Herc2	+	6.95	6.55	9.43	1.06	1.36
chr7	57159610	57159710	97	Gabra5	+	6.45	0.31	27.09	20.76	-4.21
chr7	57240271	57240371	55	Gabrb3	+	13.90	20.14	18.37	-1.44	1.32
chr7	58877922	58878135	-470	Ube3a	+	80.25	57.81	86.02	1.39	-1.07
chr7	58878386	58878583	-14	Ube3a	+	19.10	10.29	29.92	1.86	-1.57
chr7	59628766	59628866	-212	Snord64	+	13.90	12.59	15.39	1.11	1.11
chr7	59697722	59697853	-61	Snrpn	+	8.45	10.06	11.43	-1.19	1.35
chr7	59698132	59698232	-456	Snrpn	+	14.40	7.05	20.36	2.05	1.41
chr7	61265006	61265106	19	B230209E15Rik	+	8.95	10.56	8.95	-1.18	-1
chr7	61334978	61335078	71	Mir344d-2	+	11.95	12.55	27.39	-1.05	2.29
chr7	61376268	61376368	-242	Mir344d-3	+	9.45	10.05	9.95	-1.06	1.05
chr7	61487030	61487130	70	Mir344c	+	15.40	8.05	22.35	1.92	1.45
chr7	61632273	61632409	-234	Mir344g	+	15.40	17.25	22.79	-1.12	-1.48
chr7	61696185	61696285	-239	Mir344f	+	15.40	10.89	28.00	1.41	-1.82
chr7	61735201	61735301	-193	Mir344i	+	17.40	11.57	21.38	1.5	1.23
chr7	62862202	62862302	22	Chrna7	+	7.95	9.56	12.92	-1.2	1.62
chr7	63589351	63589451	-738	Klf13	+	33.30	35.61	36.42	-1.07	-1.1
chr7	63589567	63589694	-967	Klf13	+	39.70	28.46	87.34	1.39	-2.2
chr7	63937303	63937403	-65	Mtmr10	+	3.00	1.50	5.00	1.98	1.66
chr7	64042443	64042574	138	Mcee	+	30.80	23.24	54.07	1.32	-1.76
chr7	64042587	64042687	267	Mcee	+	30.75	16.67	64.58	1.85	-2.1
chr7	64042815	64042915	495	Mcee	+	14.90	10.54	29.80	1.41	-2
chr7	64151024	64151124	-380	Apba2	+	32.75	17.49	67.78	1.87	-2.07
chr7	64151144	64151244	-260	Apba2	+	33.70	19.15	86.91	1.76	-2.58
chr7	64151750	64151850	-86	Apba2	+	12.95	25.10	20.42	-1.95	1.57
chr7	64806531	64806722	-350	Entrep2	+	14.90	28.69	36.26	-1.92	2.43
chr7	65021374	65021474	-432	Tjp1	+	21.85	19.73	23.93	1.11	-1.1
chr7	65293739	65293839	-857	Tars3	+	8.45	10.06	21.37	-1.19	2.53
chr7	65342695	65342795	-420	Tm2d3	+	13.90	12.99	34.75	1.07	-2.5
chr7	65343206	65343307	91	Tm2d3	+	10.45	6.03	12.94	1.73	1.24
chr7	65710117	65710217	83	Snrpa1	+	8.45	9.56	12.92	-1.13	1.53
chr7	65729305	65729405	-42	Selenos	+	2.70	1.10	27.00	2.47	-10.01
chr7	65758550	65758650	-640	Chsy1	+	6.70	6.76	23.45	-1.01	-3.5
chr7	66338632	66338732	627	Asb7	+	8.95	17.10	9.94	-1.91	1.11
chr7	66338913	66339013	346	Asb7	+	11.95	7.53	17.43	1.58	1.46
chr7	66339117	66339217	142	Asb7	+	18.40	10.05	21.88	1.83	1.19
chr7	66339354	66339454	-95	Asb7	+	3.95	1.67	11.85	2.37	-3
chr7	66872049	66872149	107	1700112J16Rik	+	15.90	19.12	17.89	-1.2	1.12
chr7	66872200	66872300	34	1700112J16Rik	+	6.45	6.55	6.45	-1.01	-1
chr7	66872326	66872426	12	Lysmd4	+	18.90	12.57	21.88	1.5	1.16
chr7	67023025	67023125	-469	Mef2a	+	23.05	11.99	70.15	1.92	-3.05
chr7	67023458	67023558	-902	Mef2a	+	13.40	21.66	15.39	-1.61	1.15
chr7	67294982	67295162	-88	Lrrc28	+	3.50	9.00	8.00	-2.6	2.28
chr7	67453439	67453581	-266	4833412C05Rik	+	10.95	17.08	20.41	-1.56	1.86
chr7	68398933	68399033	3	Arrdc4	+	11.95	14.56	12.45	-1.22	1.04
chr7	71610444	71610544	-429	1700011C11Rik	+	5.45	10.09	7.93	-1.84	1.45
chr7	71610615	71610715	-258	1700011C11Rik	+	6.95	13.60	11.91	-1.95	1.71
chr7	73208802	73209132	-824	Chaserr	+	46.90	44.62	52.82	1.05	-1.13
chr7	73389653	73389753	-352	Fam174b	+	9.45	18.10	21.39	-1.92	2.26
chr7	73389825	73389968	-159	Fam174b	+	6.95	16.12	15.39	-2.31	2.21
chr7	73663655	73663755	-275	St8sia2	+	8.95	9.05	13.43	-1.01	1.5
chr7	74204902	74205002	-424	Slco3a1	+	19.90	30.15	38.71	-1.52	1.95
chr7	75498026	75498126	-10	Klhl25	+	6.95	6.04	12.91	1.15	1.85
chr7	78432704	78432976	-3	Mrpl46	+	43.25	30.17	50.61	1.43	1.17
chr7	78433036	78433136	207	Mrps11	+	37.75	17.59	53.33	2.15	-1.41
chr7	78433187	78433287	358	Mrps11	+	23.10	12.11	31.98	1.91	-1.39
chr7	78545552	78545656	-71	Aen	+	4.00	5.00	4.50	-1.26	1.12
chr7	78562151	78562251	-971	Isg20	+	22.10	14.00	43.46	1.58	-1.97
chr7	78562524	78562624	-598	Isg20	+	11.45	21.59	22.40	-1.89	1.95
chr7	78922733	78922833	-6	Gm31510	+	3.50	4.50	4.50	-1.3	1.28
chr7	78922973	78923073	9	Abhd2	+	11.95	12.55	15.44	-1.05	1.29
chr7	78923379	78923479	415	Abhd2	+	13.90	15.61	27.30	-1.12	1.96
chr7	79036634	79036734	91	Rlbp1	+	8.45	5.53	13.92	1.53	1.64
chr7	79041455	79041555	-581	Fanci	+	8.95	17.10	11.44	-1.91	1.28
chr7	79041594	79041694	-442	Fanci	+	7.95	18.11	18.88	-2.28	2.37
chr7	79041809	79041909	-227	Fanci	+	14.90	20.64	25.33	-1.38	1.7
chr7	79570489	79570589	-151	Ap3s2	+	16.40	16.60	19.88	-1.01	1.21
chr7	79570892	79570992	-554	Ap3s2	+	15.90	9.38	20.44	1.69	-1.29
chr7	79585023	79585218	-108	Arpin	+	40.95	24.96	59.90	1.64	-1.46
chr7	79585577	79585677	-615	Arpin	+	25.35	22.13	32.31	1.15	1.27
chr7	79585762	79585862	-800	Arpin	+	11.95	20.59	19.92	-1.73	1.66
chr7	79836495	79836595	-73	Sema4b	+	20.65	17.45	22.20	1.18	-1.08
chr7	79896089	79896189	15	Ttll13	+	6.45	6.86	17.51	-1.06	-2.72
chr7	79910736	79910836	-177	Ngrn	+	6.45	8.06	14.39	-1.24	2.23
chr7	79910952	79911052	39	Ngrn	+	19.40	10.51	21.50	1.84	-1.11
chr7	79919207	79919307	-146	Vps33b	+	2.50	2.92	3.75	-1.18	-1.5
chr7	79974062	79974162	90	Rccd1	+	15.90	11.07	18.88	1.44	1.19
chr7	79990299	79990490	-427	Unc45a	+	24.35	26.16	26.83	-1.07	1.1
chr7	80052969	80053069	-459	Furin	+	19.35	20.82	30.96	-1.07	-1.6
chr7	80185152	80185526	-472	Blm	+	52.40	36.27	58.28	1.44	-1.11
chr7	80285365	80285465	-350	Gm15880	+	7.45	7.21	37.25	1.03	-5.01
chr7	80550959	80551059	8	Wdr73	+	6.45	11.09	12.90	-1.71	2
chr7	80597211	80597503	-59	Sec11a	+	38.05	44.36	39.57	-1.17	-1.04
chr7	80642944	80643044	-438	Zfp592	+	23.85	20.13	25.34	1.19	1.06
chr7	80862175	80862275	-788	Pde8a	+	10.95	7.53	11.45	1.45	1.04
chr7	80862572	80862672	-391	Pde8a	+	20.35	14.13	33.48	1.44	-1.65
chr7	81022141	81022241	32	Cpeb1	+	21.40	22.61	22.40	-1.06	1.05
chr7	81022626	81022726	-453	Cpeb1	+	22.35	16.41	29.23	1.36	-1.31
chr7	81022776	81022876	-603	Cpeb1	+	24.60	12.43	34.80	1.98	-1.42
chr7	81105328	81105428	-872	Cpeb1	+	23.35	12.83	35.97	1.82	-1.54
chr7	81105438	81105538	-982	Cpeb1	+	20.60	12.70	25.61	1.62	-1.24
chr7	81172894	81172994	-354	2900076A07Rik	+	24.85	27.41	30.37	-1.1	-1.22
chr7	81173107	81173260	-115	2900076A07Rik	+	26.60	26.89	29.21	-1.01	-1.1
chr7	81173278	81173378	30	2900076A07Rik	+	12.95	8.03	16.44	1.61	1.27
chr7	81411961	81412061	-690	Ramac	+	2.50	5.71	5.83	-2.31	-2.34
chr7	81439068	81439168	85	3110040N11Rik	+	19.90	21.11	19.90	-1.06	-1
chr7	81439239	81439339	-86	3110040N11Rik	+	10.95	11.55	10.95	-1.06	-1
chr7	81479576	81479676	-447	Btbd1	+	23.85	24.66	25.34	-1.03	1.06
chr7	83281043	83281249	-79	Stard5	+	23.60	21.41	24.10	1.1	-1.02
chr7	83281540	83281640	365	Stard5	+	18.40	15.58	23.37	1.18	1.27
chr7	83533835	83533935	288	Mesd	+	19.15	18.86	20.70	1.01	-1.08
chr7	83541305	83541526	-59	Mesd	+	22.10	25.87	29.66	-1.17	-1.34
chr7	83735714	83735814	-51	Cemip	+	13.40	10.31	15.54	1.3	-1.16
chr7	83735825	83735986	-192	Cemip	+	14.90	7.05	15.40	2.12	1.03
chr7	83801660	83801760	362	Gm26708	+	15.40	9.92	17.52	1.55	-1.14
chr7	84059660	84059760	-464	Arnt2	+	49.90	33.17	58.07	1.5	-1.16
chr7	84059807	84059956	-635	Arnt2	+	56.35	33.06	62.20	1.71	-1.1
chr7	84178214	84178314	82	Ctxnd1	+	15.40	21.14	22.85	-1.37	1.48
chr7	84255069	84255259	-14	Fah	+	52.20	54.31	60.05	-1.04	1.15
chr7	84329138	84329238	-584	Zfand6	+	9.95	18.09	27.86	-1.82	2.8
chr7	84339402	84339502	-287	Zfand6	+	21.60	10.71	27.85	2.02	-1.29
chr7	84339605	84339705	-490	Zfand6	+	9.45	23.12	14.42	-2.45	1.52
chr7	86895783	86895883	-24	Nox4	+	15.90	15.09	17.89	1.05	1.12
chr7	88987842	88987971	89	Tmem135	+	20.40	31.66	38.21	-1.55	1.88
chr7	88987987	88988087	-42	Tmem135	+	21.90	21.10	27.87	1.04	1.27
chr7	88988188	88988288	-243	Tmem135	+	42.95	46.68	50.05	-1.09	-1.16
chr7	88988467	88988567	-522	Tmem135	+	27.85	28.65	29.34	-1.03	1.05
chr7	89052852	89052952	528	Tmem135	+	21.40	22.10	24.39	-1.03	1.14
chr7	89053117	89053301	221	Tmem135	+	28.55	26.44	46.07	1.08	-1.62
chr7	89281757	89282080	-108	Me3	+	62.65	68.88	65.53	-1.1	1.05
chr7	89630374	89630474	-240	Eed	+	11.95	8.03	14.94	1.48	1.25
chr7	89630929	89631029	-795	Eed	+	13.40	19.65	15.39	-1.46	1.15
chr7	89778595	89778703	33	2310010J17Rik	+	37.25	19.23	62.53	1.94	-1.68
chr7	90106346	90106446	15	Tmem126a	+	10.95	16.58	19.91	-1.52	1.82
chr7	90106551	90106725	-227	Tmem126a	+	30.35	33.16	33.83	-1.09	1.11
chr7	90106729	90106829	-368	Tmem126a	+	14.90	19.13	17.88	-1.28	1.2
chr7	90106874	90106989	-520	Tmem126a	+	21.85	19.79	42.24	1.1	-1.94
chr7	90125614	90125749	-478	Tmem126b	+	29.80	37.85	32.94	-1.27	-1.11
chr7	90126023	90126153	-885	Tmem126b	+	23.35	28.68	23.35	-1.23	-1
chr7	90739699	90739799	-245	Dlg2	+	17.90	13.58	18.89	1.32	1.05
chr7	91768621	91768721	48	4930567K12Rik	+	9.95	8.54	9.95	1.16	-1
chr7	91883550	91883650	-578	Dlg2	+	10.45	14.49	13.93	-1.39	-1.34
chr7	91884181	91884281	53	Dlg2	+	13.15	15.96	25.57	-1.21	-1.95
chr7	92210015	92210115	-292	Ccdc90b	+	9.45	20.11	24.87	-2.13	2.63
chr7	92210389	92210489	82	Ccdc90b	+	27.10	17.44	27.60	1.55	-1.02
chr7	92390259	92390359	358	4632427E13Rik	+	23.35	28.68	29.31	-1.23	1.25
chr7	92391175	92391275	303	Rab30	+	17.90	16.09	29.83	1.11	1.66
chr7	92391398	92391498	526	Rab30	+	22.35	20.64	28.31	1.09	1.27
chr7	92524083	92524197	-321	Prcp	+	42.25	28.67	43.64	1.47	1.03
chr7	92524204	92524346	-186	Prcp	+	41.45	38.52	44.12	1.08	-1.06
chr7	92524382	92524509	-16	Prcp	+	32.30	34.71	33.79	-1.07	1.04
chr7	95860255	95860355	461	Tenm4	+	17.90	22.63	26.35	-1.26	1.47
chr7	95860451	95860551	-377	Tenm4	+	16.90	16.60	17.89	1.02	1.06
chr7	95860596	95860696	-232	Tenm4	+	18.90	25.64	20.39	-1.36	1.08
chr7	96600471	96600852	-73	Nars2	+	40.00	25.58	47.03	1.56	-1.18
chr7	96980887	96980987	379	Usp35	+	14.65	9.58	16.22	1.53	-1.11
chr7	97130177	97130277	64	Ints4	+	6.45	3.53	11.41	1.84	1.77
chr7	97229360	97229555	354	Rsf1	+	34.30	31.23	35.31	1.1	-1.03
chr7	97229584	97229684	531	Rsf1	+	23.85	16.10	23.85	1.48	-1
chr7	97345355	97345532	231	Rsf1os2	+	30.55	15.44	46.14	1.98	-1.51
chr7	97345688	97345788	-64	Rsf1os2	+	9.45	7.04	16.41	1.34	1.73
chr7	97345792	97345892	-14	Rsf1os2	+	7.95	5.53	9.94	1.44	1.25
chr7	97827557	97827657	-126	Capn5	+	23.35	24.66	24.34	-1.05	1.04
chr7	97827780	97827979	-398	Capn5	+	37.00	44.96	42.90	-1.21	-1.16
chr7	97958747	97958847	-48	Acer3	+	4.45	4.55	12.36	-1.01	2.77
chr7	98306248	98306431	-555	Emsy	+	36.80	29.16	38.69	1.26	1.05
chr7	98831968	98832068	-98	Dgat2	+	22.35	21.35	33.53	1.05	-1.5
chr7	98832194	98832294	-324	Dgat2	+	20.35	25.65	30.22	-1.26	-1.49
chr7	99030164	99030264	-511	Gdpd5	+	17.40	25.65	23.37	-1.47	1.34
chr7	99132465	99132570	-378	Snord15a	+	12.95	24.59	18.43	-1.91	1.42
chr7	99132608	99132708	258	Rps3	+	20.90	27.63	24.88	-1.32	1.19
chr7	99507853	99507953	187	Spcs2	+	16.90	13.58	22.37	1.25	1.32
chr7	99508119	99508219	-79	Spcs2	+	1.00	4.00	2.00	-4.05	2
chr7	99771142	99771242	-483	Pold3	+	14.40	3.09	19.01	4.66	-1.32
chr7	100020549	100020649	504	Ppme1	+	10.95	8.06	15.82	1.35	-1.45
chr7	100020774	100020952	240	Ppme1	+	22.35	28.38	29.23	-1.27	-1.31
chr7	100021080	100021180	-27	Ppme1	+	8.95	10.56	13.43	-1.18	1.5
chr7	100186205	100186361	-24	Coa4	+	14.40	14.10	14.90	1.02	1.03
chr7	100232285	100232385	2	Mrpl48	+	12.65	8.41	21.31	1.51	-1.69
chr7	100257461	100257596	-20	Mrpl48	+	20.85	22.40	29.19	-1.07	-1.4
chr7	100257640	100257740	-182	Mrpl48	+	22.60	20.84	37.89	1.08	-1.68
chr7	100661638	100661738	-428	P2ry2	+	8.70	5.44	13.05	1.6	-1.5
chr7	100951364	100951464	-119	Atg16l2	+	15.40	12.08	22.85	1.28	1.48
chr7	100951897	100951997	-652	Atg16l2	+	21.65	13.90	22.15	1.55	-1.02
chr7	100969708	100969808	-562	Stard10	+	9.45	13.07	17.91	-1.38	1.89
chr7	101487553	101487653	-170	Inppl1	+	13.15	16.88	17.15	-1.28	-1.31
chr7	101583071	101583171	-57	Lrrc51	+	10.90	4.74	19.08	2.31	-1.75
chr7	101619053	101619153	53	Numa1	+	30.05	25.68	33.74	1.17	-1.12
chr7	101714465	101714565	-143	Rnf121	+	11.95	12.55	15.44	-1.05	1.29
chr7	101714880	101714980	232	Xntrpc	+	10.45	17.58	19.41	-1.69	1.85
chr7	101859980	101860173	358	Pgap2	+	25.35	48.29	34.79	-1.9	1.37
chr7	101872284	101872401	64	Pgap2	+	32.80	18.76	44.51	1.75	-1.36
chr7	101916824	101916977	-126	Stim1	+	21.10	18.84	31.65	1.12	-1.5
chr7	102090587	102090687	-265	Rrm1	+	12.65	5.96	15.40	2.13	-1.22
chr7	102214896	102214996	-257	Trim21	+	17.40	15.56	29.45	1.12	-1.69
chr7	104002395	104002528	95	Trim12c	+	13.40	19.65	13.90	-1.46	1.04
chr7	105049216	105049316	-5	Fhip1b	+	3.50	5.69	4.67	-1.64	-1.34
chr7	105049861	105049961	-650	Fhip1b	+	38.30	34.68	50.14	1.1	1.31
chr7	105049996	105050117	-795	Fhip1b	+	26.35	25.65	33.81	1.03	1.28
chr7	105050124	105050224	-913	Fhip1b	+	20.10	12.72	29.24	1.58	-1.46
chr7	105074859	105075000	-9	Cckbr	+	22.85	12.69	28.42	1.8	-1.25
chr7	105131337	105131490	-9	Cavin3	+	53.20	29.16	62.55	1.82	1.18
chr7	105131605	105131705	-251	Cavin3	+	38.50	16.87	53.31	2.28	-1.39
chr7	105203471	105203589	-37	Smpd1	+	10.95	18.58	27.38	-1.7	2.5
chr7	105283191	105283291	-463	Trim3	+	26.60	14.12	32.70	1.88	-1.23
chr7	105289684	105289784	82	Timm10b	+	13.40	4.74	38.29	2.82	-2.86
chr7	105290200	105290400	648	Timm10b	+	15.90	30.19	23.85	-1.9	1.5
chr7	105385348	105385498	368	Rrp8	+	19.40	30.16	20.89	-1.56	1.08
chr7	105385852	105385952	-30	Ilk	+	7.95	11.57	22.86	-1.45	2.87
chr7	105386008	105386108	126	Ilk	+	14.90	16.11	29.30	-1.08	1.96
chr7	105386175	105386275	293	Ilk	+	19.90	21.53	21.99	-1.08	-1.11
chr7	105393675	105393775	-180	Taf10	+	9.95	14.57	16.42	-1.47	1.65
chr7	105401468	105401777	-180	Tpp1	+	29.35	44.23	30.84	-1.51	1.05
chr7	105460334	105460434	-90	Mrpl17	+	1.50	3.00	3.50	-2.02	2.33
chr7	106969817	106969917	-130	Syt9	+	13.90	15.11	13.90	-1.08	-1
chr7	106969984	106970084	37	Syt9	+	7.45	6.04	13.91	1.24	1.86
chr7	107357089	107357189	100	Cyb5r2	+	22.85	24.66	24.84	-1.08	1.09
chr7	107357268	107357395	-92	Cyb5r2	+	29.35	17.59	31.84	1.67	1.08
chr7	108682541	108682641	-53	Ric3	+	2.25	5.14	7.88	-2.31	-3.5
chr7	108774340	108774440	24	Lmo1	+	7.95	5.34	23.85	1.48	-3
chr7	109038163	109038263	47	Stk33	+	10.95	13.56	12.44	-1.24	1.13
chr7	109038305	109038405	-95	Stk33	+	10.95	6.53	13.44	1.67	1.23
chr7	109092880	109092980	15	Trim66	+	19.90	18.09	19.90	1.1	-1
chr7	109093085	109093246	-220	Trim66	+	28.35	21.11	34.32	1.34	1.21
chr7	109117531	109117701	-786	Rpl27a	+	29.85	30.15	36.82	-1.01	1.23
chr7	109117723	109117823	-629	Rpl27a	+	24.85	30.18	36.78	-1.21	1.48
chr7	109117897	109117997	-455	Rpl27a	+	32.05	24.58	33.58	1.31	-1.05
chr7	109351389	109351489	31	Tmem9b	+	20.35	14.17	28.73	1.44	-1.41
chr7	109351578	109351691	-164	Tmem9b	+	23.10	21.48	25.73	1.08	-1.12
chr7	109351818	109351966	-422	Tmem9b	+	38.30	25.13	39.20	1.52	1.02
chr7	109352010	109352110	-590	Tmem9b	+	17.40	20.62	37.78	-1.18	2.17
chr7	109559997	109560097	-370	Dennd5a	+	21.40	12.06	26.87	1.77	1.25
chr7	109560158	109560258	-531	Dennd5a	+	20.40	15.07	24.88	1.35	1.22
chr7	109585607	109585707	-220	Tmem41b	+	2.00	4.50	5.50	-2.28	2.75
